index,id,uri,title,artist,duration_ms,explicit,track_number,release_date,popularity,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,mode,tempo,raw_lyrics
25,1Bph2KY0MA2JUiX5uADWjZ,spotify:track:1Bph2KY0MA2JUiX5uADWjZ,Broken,Jake Bugg,247013,False,7,2012-01-01,55,0.439,0.442,8,-8.873,0.0288,0.335,0.00889,0.107,0.189,1,119.81,"[00:17.09]I wait here for you 'fore I'm broken down
[00:36.54]I'm coming down
[00:40.24]This time
[00:44.08]'fore my heart bleeds
[00:49.02]Far and away, where they took you down
[00:53.14]I lead them over to your house
[00:57.51]
[01:00.38]Where I'm broken
[01:04.02]
[01:05.34]Down by the people if they let you breath
[01:09.10]Don't give a damn if you still can't see,
[01:14.06]
[01:16.12]Still my heart beats for you.
[01:22.30]
[01:24.48]Have become
[01:28.35]All I love and all I hoped for.
[01:35.79]
[01:37.04]But I must carry on
[01:44.36]Always one
[01:48.18]Never broken.
[01:53.50]Run to the lobby where I saw you try
[01:57.24]Don't give a damn for your reasons why
[02:04.54]Down in the valley where the church bells cry,
[02:13.22]I'll lead them over to your eyes
[02:18.10]Whoa
[02:20.92]
[02:22.86]I am one
[02:25.43]
[02:26.57]I am one
[02:32.44]
[02:44.81]Break story of
[02:51.67]peace and love
[02:55.60]In a future
[03:00.44]Pride, sacrifice
[03:07.38]Came around
[03:11.69]Never broken
[03:16.62]Down by the people if they let you breath,
[03:20.24]Don't give a damn if you still cant see.
[03:24.29]Traveling down a street that I did not go
[03:28.29]Down in the valley where the church bells cry,
[03:35.70]I'll lead them over to your eyes!
[03:39.70]
[03:40.83]Whoa
[03:41.70]
[03:45.70]I am one.
[03:47.57]
[03:48.63]Whoa
[03:49.63]
[03:53.31]I am one
[03:55.18]
[03:57.24]I am one.
"
26,2pzCAWrT6kBXWr4pe5HjvG,spotify:track:2pzCAWrT6kBXWr4pe5HjvG,California Dreaming,Paul North,130037,True,2,2018-11-15,0,0.546,0.441,11,-11.279,0.306,0.205,2.19e-05,0.145,0.537,0,73.808,"[00:01.00]All the leaves are brown
[00:04.90]And the sky is grey
[00:09.74]I've been for a walk
[00:13.48]On a winter's day
[00:18.35]I'd be safe and warm
[00:22.27]If I was in L.A.
[00:26.98]California dreaming
[00:31.12]On such a winter's day
[00:35.28]
[00:37.69]Stopped into a church
[00:41.52]I passed along the way
[00:45.84]Well, I got down on my knees
[00:50.30]And I pretend to pray
[00:54.42]You know the preacher likes the cold
[00:56.95]Preacher likes the cold
[00:59.01]He knows I'm gonna stay
[01:01.43]Knows I'm gonna stay
[01:03.97]California dreaming
[01:05.70]California dreaming
[01:08.07]On such a winter's day
[01:13.51]
[01:47.33]All the leaves are brown
[01:49.34]All the leaves are brown
[01:51.14]And the sky is grey
[01:53.41]And the sky is grey
[01:55.78]I've been for a walk
[01:57.75]I've been for a walk
[02:00.01]On a winter's day
[02:01.78]On a winter's day
[02:04.70]If I didn't tell her
[02:08.48]I could leave today
[02:10.56]I could leave today
[02:13.16]California dreaming
[02:17.20]On such a winter's day
[02:21.50]On such a winter's day
[02:25.85]On such a winter's day
[02:31.54]
"
27,0GgN4MhR5GKn5IcKN0e0rG,spotify:track:0GgN4MhR5GKn5IcKN0e0rG,Cancer,My Chemical Romance,142973,False,8,2006-10-23,69,0.457,0.515,4,-4.31,0.0261,0.358,0.0,0.278,0.222,1,74.984,"[00:17.24]If you could get me a drink of water
[00:21.83]Cause my lips are chapped and faded
[00:25.02]Call my Aunt Marie
[00:29.91]Help her gather all my things
[00:33.54]And bury me in all my favorite colors
[00:38.36]My sisters and my brothers still
[00:42.79]I will not kiss you
[00:50.67]Cause the hardest part of this
[00:55.72]is leaving you
[01:04.24]Now turn away
[01:08.24]Cause I'm awful just to see
[01:11.87]Cause all my hairs abandoned all my body
[01:16.32]Oh my agony
[01:21.06]Know that I will never marry
[01:24.43]Baby' I'm just soggy from the chemo
[01:29.51]But counting down the days to go
[01:34.02]It just ain't living
[01:37.61]And I just hope you know
[01:42.43]That if you say goodbye today
[01:48.73]I'd ask you to be true
[01:54.86]Cause the hardest part of this
[01:59.73]is leaving you
[02:07.59]Cause the hardest part of this
[02:12.62]is leaving you
"
28,5ou08hi2bOjEgNzxDmxyot,spotify:track:5ou08hi2bOjEgNzxDmxyot,Caving In,Kimya Dawson,184373,False,4,2006-05-09,28,0.518,0.406,2,-12.801,0.127,0.745,0.0,0.312,0.692,1,141.971,"[00:14.32]have you ever been swindled
[00:15.70]by a swindler who lies
[00:17.44]'cause he wants to see you smile,
[00:18.94]have a good time, be inspired
[00:20.83]and he doesn't want for you to cry
[00:22.70]or know he cries inside
[00:24.14]so he hides behind his great triumphant rock
[00:26.76]and roll disguise
[00:27.64]we want things to be real
[00:29.19]but you really can't deny
[00:30.88]we feel excited and on fire
[00:32.44]is it wrong to lie and say he's fine
[00:34.63]when the reason he's not fine is the
[00:36.44]pressure of the power changing lives
[00:38.26]and just for an hour all these people
[00:40.63]will be better people
[00:41.94]
[01:09.01]take this job and shove it,
[01:10.38]adios I'm a ghost
[01:11.44]I am leaving for the coast and
[01:13.57]I'll never work for anyone again
[01:15.82]I am not your savior or your heavenly host
[01:18.25]I'm just a piece of zwieback toast
[01:20.08]getting soggy in a baby's achin' mouth
[01:22.58]I'm going south like the geese
[01:24.27]I just goosed you and
[01:25.58]so maybe I seem loose to you
[01:27.21]but I don't even want to screw
[01:28.83]and I did once
[01:30.21]but I don't now
[01:31.21]now that I see how you do things
[01:33.90]the way you play and sing's amazing
[01:35.58]but the way you play the game is crazy
[01:37.90]you don't have to say you're sorry
[01:39.54]you don't owe me anything
[01:40.72]don't owe me anything
[01:42.66]
[02:09.16]sometimes it seems like
[02:10.54]I've got all the answers
[02:12.10]but the answers aren't the same
[02:13.66]when the questions keep on changing
[02:15.41]like how will I react
[02:17.22]when I see my mother crying
[02:18.73]every single day 'cause she is afraid of dying?
[02:22.47]and how will I contain my anger
[02:24.41]when Delila plays Unchained
[02:26.10]Melody instead of Lost In Your Eyes?
[02:28.66]and where will I go
[02:30.16]where I can feel safe
[02:31.91]when my family sells its place
[02:33.72]and we all split up and move away?
[02:35.60]I'm trying to be brave 'cause
[02:37.23]when I'm brave other people feel brave
[02:39.22]but I feel like my heart is caving in
[02:42.10]I'm trying to be brave 'cause
[02:44.04]when I'm braveother people feel brave
[02:46.04]but I feel like my heart is caving in
[02:49.10]I'm trying to be brave 'cause
[02:50.79]when I'm braveother people feel brave
[02:52.72]but I feel like my heart is caving in
"
30,4fzyvSu73BhGvi96p2zwjL,spotify:track:4fzyvSu73BhGvi96p2zwjL,Christmas Lights,Coldplay,242495,False,1,2010-12-01,70,0.315,0.418,7,-9.146,0.0299,0.131,0.000679,0.0836,0.237,1,129.116,"[00:22.47]Christmas night, another fight
[00:26.02]Tears we've cried are flood
[00:29.72]Got all kinds of poison in
[00:33.23]Of poison in my blood
[00:35.71]
[00:37.09]I took my feet to Oxford street
[00:40.75]Trying to right or wrong
[00:44.22]Just walk away those windows
[00:47.80]But I can't believe she's gone
[00:50.47]
[00:51.68]When your still waiting for the snowfall
[00:55.33]Doesn't really feel like Christmas at all
[00:59.31]
[01:12.64]A group of candles on me are flickering
[01:16.22]Oh they flicker and they flow
[01:20.17]And I am up here holding on to all those chandeliers of hope
[01:27.10]And like some drunken in this city
[01:30.57]I am go singing out of tune
[01:34.53]Singing how I always loved you darling
[01:38.68]And how I always will
[01:41.55]
[01:41.99]But when your still waiting for the snowfall
[01:46.15]Doesn't really feel like Christmas at all
[01:50.18]Still waiting for the snow to fall
[01:53.49]It doesn't really feel like Christmas at all
[01:57.45]
[02:12.77]Those Christmas Lights
[02:17.03]Light up the street
[02:19.78]Down where the sea and city meet
[02:25.67]May all your troubles soon be gone
[02:31.61]Ohh Christmas Lights keep shining on
[02:37.08]
[02:37.52]Those Christmas Lights
[02:40.63]Light up the street
[02:43.41]Maybe they bring here back to me
[02:49.11]Then all my troubles will be gone
[02:55.13]Ohh Christmas Lights keep shining on
[03:00.20]
[03:13.29]Ohh
[03:18.75]
[03:24.84]Ohh Christmas Lights
[03:28.57]Light up the streets
[03:31.40]Light up the fireworks in me
[03:37.23]May all your troubles soon be gone
[03:43.90]Those Christmas Lights keep shining on
[03:50.73]To MaxRNB:More Love
[03:58.21]
"
31,7an1exwMnfYRcdVQm0yDev,spotify:track:7an1exwMnfYRcdVQm0yDev,Cold As You,Taylor Swift,239013,False,5,2006-10-24,55,0.418,0.482,5,-5.769,0.0266,0.217,0.0,0.123,0.261,1,175.558,"[00:12.06]You have a way of coming easily to me
[00:22.86]And when you take
[00:25.47]You take the very best of me
[00:32.69]So I start a fight cause I need to feel something
[00:38.17]And you do what you want
[00:40.24]Cause I'm not what you wanted
[00:44.79]Oh, what a shame
[00:47.43]What a rainy ending given to a perfect day
[00:55.46] just walk away
[00:58.83]No use defending words that you will never say
[01:05.70]And now that I'm sitting here thinking it through
[01:11.13]I've never been anywhere cold as you
[01:19.38]
[01:28.30]You put up walls and paint them all a shade of gray
[01:39.08]And I stood there loving you and washed
[01:44.65]them all away
[01:49.13]And you come away with a great little story
[01:54.53]Of a mess of a dreamer with the nerve to adore you
[02:01.05]Oh, what a shame
[02:03.47]What a rainy ending given to a perfect day
[02:11.64]So just walk away
[02:15.08]No use defending words that you will never say
[02:22.22]And now that I'm sitting here thinking it through
[02:27.53]I've never been anywhere cold as you
[02:33.96]
[02:44.21]You never did give a damn thing, honey
[02:48.79]But I cried, cried for you
[02:54.10]And I know you wouldn't have told nobody if I died
[03:01.38]Died for you (died for you)
[03:12.05]Oh, what a shame
[03:14.77]What a rainy ending give to a perfect day
[03:22.83]Every smile you fake is so condescending
[03:27.62]Counted all the scars you made
[03:33.10]Now that I'm sitting her thinking it through
[03:38.37]I've never been anywhere cold as you
[03:46.93]
"
32,4yhf8baL67t7mabOrHGRHg,spotify:track:4yhf8baL67t7mabOrHGRHg,Cold Water,Damien Rice,299400,False,8,2003-06-03,31,0.297,0.169,0,-16.369,0.0361,0.876,0.152,0.0856,0.0886,1,119.642,"[00:30.48]Cold, cold water surrounds me now
[00:42.54]And all I've got is your hand
[00:59.74]Lord, can you hear me now?
[01:07.40]Lord, can you hear me now?
[01:16.25]Lord, can you hear me now?
[01:25.95]Or am I lost?
[01:30.51]
[01:31.20]Love one's daughter
[01:33.64]Allow me that
[01:42.65]And I can't let go of your hand
[01:58.19]Lord, can you hear me now?
[02:03.31]Lord, can you hear me now?
[02:13.34]Lord, can you hear me now?
[02:25.62]Or am I lost?
[02:54.91]Cold, cold water surrounds me now
[03:07.23]And all I've got is your hand
[03:24.77]Lord, can you hear me now?
[03:34.20]Lord, can you hear me now?
[03:41.06]Lord, can you hear me now?
[03:49.69]Or am I lost?
"
33,2RRFTLIglxHgAYQzsSLI4Y,spotify:track:2RRFTLIglxHgAYQzsSLI4Y,Coldest Winter,Kanye West,164333,False,11,2008-11-24,57,0.761,0.516,0,-10.229,0.044,0.171,3.21e-06,0.265,0.562,1,133.999,"[00:04.90]On lonely nights I start to fade
[00:08.51](On lonely nights I start to fade)
[00:12.01]Her love is a thousand miles away
[00:15.58](Her love is a thousand miles away)
[00:18.88]Memories made in the coldest winter
[00:22.61]Good bye my friend will I ever love again
[00:28.30]
[00:29.58]Memories made in the coldest winter
[00:33.53]
[00:40.60]It's 4am and I can't sleep
[00:44.20](It's 4am and I can't sleep)
[00:47.85]Her love is all that I can see
[00:51.40](Her love is all that I can see)
[00:54.53]Memories made in the coldest winter
[00:58.58]Good bye my friend will I ever love again
[01:03.84]
[01:05.21]Memories made in the coldest winter
[01:09.09]
[01:11.58]Winter
[01:13.53]
[01:15.44]Winter
[01:17.16]
[01:23.70]Good bye my friend
[01:25.77]Will I ever love again
[01:29.51]
[01:30.82]Good bye my friend
[01:32.82]Will I ever love again
[01:36.48]
[01:37.96]Good bye my friend
[01:40.21]Will I ever love again
[01:44.01]
[01:45.30]If spring can take the snow away
[01:48.60](If spring can take the snow away)
[01:52.10]Can it melt away all of our mistakes
[01:55.71](Can it melt away all of our mistakes)
[01:59.24]Memories made in the coldest winter
[02:02.92]Good bye my friend I won't ever love again
[02:08.80]
[02:12.50]Never Again....
[02:14.20]
[02:15.20]...End...
[02:17.20]
[02:19.20]...拿菜刀的兔子很危险...
[02:24.20]
"
34,35H6omlIbcjXj4yhtwg17P,spotify:track:35H6omlIbcjXj4yhtwg17P,Communication,The Cardigans,268540,False,1,2003-01-01,45,0.496,0.377,2,-8.988,0.0274,0.238,0.000114,0.11,0.115,1,126.172,"[00:13.79]For 27 years I've been trying to believe
[00:19.24]and confide in different people I've found.
[00:26.33]
[00:29.07]Some of them got closer than others
[00:33.27]Some wouldn't even bother
[00:37.10]and then you came around
[00:40.92]
[00:44.28]I didn't really know what to call you,
[00:48.51]you didn't know me at all
[00:52.28]But I was happy to explain.
[00:55.76]
[00:59.45]I never really knew how to move you
[01:03.92]So I tried to intrude through
[01:07.58]the little holes in your vanes
[01:11.12]And I saw you
[01:15.66]But that's not an invitation
[01:20.07]That's all I get
[01:23.07]If this is communication
[01:27.54]I disconnect
[01:30.54]I've seen you, I know you
[01:32.50]But I don't know
[01:35.06]How to connect, so I disconnect
[01:42.33]
[01:48.63]You always seem to know where to find me
[01:53.17]and I'm still here behind you
[01:56.94]In the corner of your eye.
[02:01.69]
[02:03.76]I'll never really learn how to love you
[02:08.22]But I know that I love you
[02:11.99]through the hole in the sky.
[02:15.44]Where I see you
[02:19.84]And that's not an invitation
[02:24.31]That's all I get
[02:27.23]If this is communication
[02:31.55]I disconnect
[02:34.72]I've seen you, I know you
[02:36.63]But I don't know
[02:39.20]How to connect, so I disconnect
[02:46.39]
[03:16.15]Well this is an invitation
[03:20.49]It's not a thread
[03:23.64]If you want communication
[03:27.95]That's what you get
[03:30.73]I'm talking and talking
[03:33.08]But I don't know
[03:35.75]How to connect
[03:38.83]And I hold a record for being patient
[03:47.83]With your kind of hesitation
[03:52.95]
[03:55.28]I need you, you want me
[03:57.43]But I don't know
[04:00.02]How to connect, so I disconnect
[04:08.25]I disconnect
[04:12.33]
"
35,6f3H0zbLEacszkDZAKv6IG,spotify:track:6f3H0zbLEacszkDZAKv6IG,Cry,James Blunt,246413,False,9,2005-08-08,39,0.499,0.583,7,-9.191,0.0322,0.464,0.00747,0.0971,0.194,1,151.999,"[00:30.78]I have seen peace. I have seen pain,
[00:37.99]Resting on the shoulders of your name.
[00:43.20]Do you see the truth through all their lies?
[00:50.12]Do you see the world through troubled eyes?
[00:57.69]And if you want to talk about it anymore,
[01:04.70]Lie here on the floor and cry on my shoulder,
[01:18.36]I'm a friend.
[01:19.69]
[01:21.05]I have seen birth. I have seen death.
[01:28.34]Lived to see a lover's final breath.
[01:33.62]Do you see my guilt? Should I feel fright?
[01:40.45]Is the fire of hesitation burning bright?
[01:48.06]And if you want to talk about it once again,
[01:55.05]On you I depend. I'll cry on your shoulder.
[02:08.49]You're a friend.
[02:10.30]
[02:12.97]You and I have been through many things.
[02:18.47]I'll hold on to your heart.
[02:25.76]I wouldn't cry for anything,
[02:31.85]But don't go tearing your life apart.
[02:37.69]
[02:39.77]I have seen fear. I have seen faith.
[02:47.04]Seen the look of anger on your face.
[02:54.13]And if you want to talk about what will be,
[03:01.22]Come and sit with me, and cry on my shoulder,
[03:14.73]I'm a friend.
[03:19.30]And if you want to talk about it anymore,
[03:26.27]Lie here on the floor
[03:31.03]and cry on my shoulder once again,
[03:43.68]cry on my shoulder,
[03:52.40]I'm a friend.
[03:54.44]"
37,1OdkGwkblQiitomcUOVP4Y,spotify:track:1OdkGwkblQiitomcUOVP4Y,Disguise,Lene Marlin,229720,False,9,2003-09-22,26,0.476,0.76,3,-7.276,0.0299,0.0194,0.000278,0.169,0.487,1,169.945,"[00:13.38]Have you ever felt some kind of emptiness inside
[00:19.29]You will never measure up, to those people you
[00:25.26]Must be strong, can't show them that you're weak
[00:30.53]
[00:35.46]Have you ever told someone something
[00:38.89]That's far from the truth
[00:41.74]Let them know that you're okay
[00:44.45]Just to make them stop
[00:47.78]All the wondering, and questions they may have
[00:53.40]
[00:56.14]I'm okay, I really am now
[01:01.73]Just needed some time, to figure things out
[01:07.36]Not telling lies, I'll be honest with you
[01:12.74]Still we don't know what's yet to come
[01:18.35]
[01:20.91]Have you ever seen your face,
[01:23.85]In a mirror there's a smile
[01:26.64]But inside you're just a mess,
[01:29.19]You feel far from good
[01:32.71]Need to hide, 'cos they'd never understand
[01:39.30]
[01:41.05]Have you ever had this wish, of being
[01:44.87]Somewhere else
[01:46.87]To let go of your disguise, all your worries too
[01:52.79]And from that moment, then you see things clear
[01:58.70]
[02:01.30]I'm okay, I really am now
[02:06.69]Just needed some time, to figure things out
[02:12.41]Not telling lies, I'll be honest with you
[02:17.94]Still we don't know what's yet to come
[02:23.47]
[02:26.30]Are you waiting for the day
[02:29.11]When your pain will disappear
[02:31.79]When you know that it's not true
[02:34.61]What they say about you
[02:37.38]You could not careless about the things
[02:40.40]Surrounding you
[02:42.08]Ignoring all the voices from the walls
[02:46.66]
[02:49.04]I'm okay, I really am now
[02:54.61]Just needed some time, to figure things out
[03:00.19]Not telling lies, I'll be honest with you
[03:05.81]Still we don't know what's yet to come
[03:11.00]
[03:12.19]I'm okay, I really am now
[03:17.02]Just needed some time, to figure things out
[03:22.85]Not telling lies, I'll be honest with you
[03:28.23]Still we don't know what's yet to come
[03:33.59]Still we don't know what's yet to come
[03:39.12]Still we don't know what's yet to come
[03:44.94]
"
38,6L5udBtIPqieULPMac3wkh,spotify:track:6L5udBtIPqieULPMac3wkh,Do I Have To Cry For You,Nick Carter,217773,False,4,2002-10-29,48,0.56,0.599,1,-4.495,0.0284,0.417,0.0,0.103,0.218,1,136.98,"[00:14.71]Don't wanna close the door
[00:18.04]Don't wanna give up on it
[00:21.53]Don't wanna fight no more
[00:24.80]We'll find a way around it
[00:28.69]Where's the love we had
[00:36.01]We can make it last
[00:40.49]Tell me what I gotta be
[00:43.33]Tell me what you wanna do
[00:46.97]'Cause I can't live my life 
[00:50.48]the way you want me to
[00:54.34]You know I can't 
[00:55.86]go on living like we do
[01:00.83]Do I have to cry for you, 
[01:08.39]do I have to cry for you
[01:11.32]
[01:17.79]So tell me what it's for
[01:21.03]If there's no winner in it
[01:24.59]Nobody's keeping score
[01:28.01]Lets start from the beginning
[01:32.07]Can we make it last with the love we had 
[01:43.99]Tell me what I gotta be
[01:46.37]Tell me what you wanna do
[01:49.94]'Cause I can't live my life 
[01:53.46]the way you want me to
[01:57.52]You know you can't 
[01:58.90]go on living like we do
[02:04.22]Do I have to cry for you, 
[02:11.39]do I have to cry for you 
[02:14.42]Do I gotta stand in the cold dark night 
[02:19.05]'til the morning light Yeah
[02:21.00]Do i have to say i won't let you get away 
[02:28.98]What do I gotta be
[02:31.94]Tell me what you wanna do
[02:35.82]I can't live my life the way you want me to
[02:42.12]You know I can't go on living like we do
[02:49.42]Do I have to cry for you, yeah
[02:59.09]Yeah, yeah, yeah, yeah, yeah, hold on
[03:11.14]You know I can't go on living like we do
[03:17.47]Do I have to cry for you, 
[03:24.87]do I have to cry for you
[03:29.61]"
40,7g0LrTIepTY0vkYt3bwR5n,spotify:track:7g0LrTIepTY0vkYt3bwR5n,"Drama, Love & 'Lationships",Babyface,236133,False,6,2005-07-26,24,0.839,0.527,7,-5.242,0.0475,0.111,0.0,0.0934,0.614,1,108.024,"[00:00.75]It's not about who's right or who's wrong
[00:05.07]It's not about who's weaker or who's strong
[00:09.55]It's not about who's innocent or who's fault
[00:13.79]It aint really bout that kinda thing at all
[00:18.52]It's not about who does it or done it or did it to who
[00:23.53]Dont matter if the .. you lose
[00:27.10]Its really not bout nothing excpet for me and you girl
[03:29.98][02:53.70][01:52.44][00:36.66]It's about drama and love and 'lationships
[03:34.51][02:57.98][01:56.93][00:40.90]And when the going gets tough you deal with it
[03:39.20][03:02.59][02:01.36][00:45.30]And you dont ever you never walk away from it
[03:43.19][03:07.08][02:05.80][00:49.79]You hold on you be strong
[03:47.71][03:11.43][02:10.54][00:54.23]It's about drama and drugs and making it
[03:16.04][02:14.32][00:58.63]If your somebody messed up you dig it in
[03:20.35][02:18.68][01:02.90]Dont let nobody come between you you just stay with it
[03:24.93][02:23.20][01:07.34]You hold on and be strong
[02:26.67][01:11.53]And hold on, yes you do
[01:16.11]It's not about the stupid things that we say
[01:19.90]Were always saying stupid things anyway
[01:24.42]It's not about the secrecy of the lines
[01:29.40]Girl everybodys got a secret to hide
[01:33.58]It's not about who was it who was she who's creeping on who
[01:38.61]Won't matter if the both of us lose
[01:42.27]It's really not bout nothing, cept for me and you
[02:31.51]Ain't 'bout your pride
[02:33.73]Ain't 'bout yourself
[02:35.87]It's 'bout you do it to and no one else
[02:40.28]Ain't 'bout the her
[02:42.53]Ain't 'bout the lies
[02:44.95]Ain't 'bout the crazy things thats running through your mind
[02:48.75]It's 'bout the love thats supposed to last and never dies
"
41,1Pq8ehvIClsU43D07p9MGS,spotify:track:1Pq8ehvIClsU43D07p9MGS,Dreamer,Uh Huh Her,233680,False,11,2008-08-19,28,0.548,0.474,0,-7.66,0.026,0.243,0.00595,0.244,0.13,0,114.988,"[00:17.54]You've seen the worst of me now
[00:24.66]I'm all alone see
[00:28.48]You lost me somehow
[00:33.86]And what we're fighting for is peace
[00:40.70]Are you still in love with me,
[00:45.29]Or someone else?
[00:50.75]Well are you such a dreamer?
[00:56.10]Put yourself in my shoes
[01:01.57]Careful what you wish for love
[01:06.53]
[01:23.19]I've seen the worst of you too
[01:31.21]I let it go see
[01:35.23]Because I have to
[01:40.90]And when I'm falling on my knees
[01:47.70]You'll take my hand in yours
[01:52.41]What will be, we'll be
[01:58.82]Cause are you such a dreamer?
[02:03.03]Put yourself in my shoes
[02:07.47]Careful what you wish for love
[02:11.85]
[02:13.53]What's the matter with our ways
[02:17.50]I'm missing something, not to blame
[02:21.74]But don't you worry, this will pass
[02:25.78]It's only cause my mind's been spinning
[02:30.05]No control, I've lost my head
[02:34.07]All of this is just beginning
[02:38.19]Not enough, it's never enough
[02:42.57]I'll only want to keep on dreaming
[02:48.71]Cause are you such a dreamer?
[02:52.93]Put yourself in my shoes
[02:58.35]Careful what you wish for love
[03:04.31]Cause are you such a dreamer?
[03:09.60]Put yourself in my shoes
[03:14.41]Careful what you wish for love
[03:20.24]
"
42,59m93IlJ9N9dOjAZIm9NzY,spotify:track:59m93IlJ9N9dOjAZIm9NzY,Dying,Hole,224933,False,6,1998-01-01,44,0.45,0.451,2,-9.219,0.0299,0.261,0.0,0.0734,0.295,1,162.147,"[00:19.26]I am so dumb
[00:25.02]Just beam me up
[00:30.74]I\'ve had it all forever
[00:36.81]I\'ve had enough
[00:41.10]
[00:45.38]Remember, you promised me
[00:50.95]I\'m dying, I\'m dying, please
[00:56.68]I want to, I need to be
[01:02.90]Under your skin
[01:05.55]
[01:07.12]Our love is quicksand
[01:12.11]So easy to drown
[01:18.23]They steal the gravity, yeah
[01:24.12]From moving ground
[01:28.47]
[01:32.80]Remember, you promised me
[01:38.43]I\'m dying, I\'m dying, please
[01:44.29]I want to, I need to be
[01:50.32]Under your skin
[01:53.17]
[01:56.84]And now I understand
[02:02.42]You leave with everything
[02:08.08]You leave with everything I am
[02:12.73]Withering
[02:16.18]
[02:20.17]And now I know that love is dead
[02:26.11]You\'ve come to bury me
[02:31.99]There\'s nothing left here to pretend
[02:36.55]Anything
[02:39.58]
[02:43.69]Remember, you promised me
[02:49.54]I\'m dying, I\'m dying, please
[02:55.53]I want to, I need to be
[03:00.82]Under your skin
[03:04.19]
[03:07.68]I\'m dying, I\'m dying, please
[03:13.39]I\'m dying, I\'m dying, please
[03:19.19]I\'m dying, I\'m dying, please
[03:25.68]Under your skin
[03:27.98]
[03:31.30]Under your skin
"
43,6Bmgo9pvPcx2qedb1ZUhrv,spotify:track:6Bmgo9pvPcx2qedb1ZUhrv,Dying In The Sun,The Cranberries,211026,False,13,1999-04-19,34,0.328,0.222,0,-11.07,0.0305,0.97,0.00017,0.103,0.344,1,167.099,"[00:00.65]Dying In The Sun
[00:03.22]the cranberries
[00:05.13]
[00:23.77]Do you remember
[00:29.28]The things we used to say?
[00:35.98]I feel so nervous
[00:41.11]When I think of yesterday
[00:45.28]
[00:46.99]How could I let things
[00:52.16]Get to me so bad?
[00:58.58]How did I let things get to me?
[01:08.01]
[01:08.99]Like dying in the sun
[01:11.30]Like dying in the sun
[01:14.07]Like dying in the sun
[01:16.84]Like dying...
[01:19.82]Like dying in the sun
[01:22.44]Like dying in the sun
[01:25.23]Like dying in the sun
[01:28.06]Like dying...
[01:30.58]
[01:44.28]Will you hold on to me
[01:49.99]I am feeling frail
[01:55.76]Will you hold on to me
[02:01.65]We will never fail
[02:06.37]
[02:07.71]I wanted to be so perfect you see
[02:19.30]I wanted to be so perfect
[02:27.86]
[02:29.04]Like dying in the sun
[02:31.89]Like dying in the sun
[02:34.47]Like dying in the sun
[02:37.33]Like dying...
[02:40.51]Like dying in the sun
[02:42.92]Like dying in the sun
[02:45.72]Like dying in the sun
[02:48.85]Like dying...
[02:51.11]
"
44,59jlvISxPnbP7RpQ01Hugu,spotify:track:59jlvISxPnbP7RpQ01Hugu,Elizabeth On The Bathroom Floor,Eels,128666,False,1,1998-10-10,36,0.396,0.0813,9,-21.81,0.0348,0.943,0.382,0.0827,0.0856,0,135.158,"[00:30.18]Laying on the bathroom floor
[00:32.11]
[00:36.99]Kitty licks my cheek once more
[00:41.67]
[00:42.99]And I could try
[00:46.07]
[00:50.07]But waking up is harder when you wanna die
[00:54.57]
[00:58.32]Walters on the telephone
[01:00.85]
[01:05.04]Telling him I am not at home
[01:10.07]
[01:10.94]cause I think I am going
[01:18.34]
[01:19.08]To a place where Im always high
[01:23.34]
[01:33.90]My name elizabethis
[01:35.75]
[01:41.26]My life is shit and piss
"
45,06wrrv1PjV7IxBCaWLnkqK,spotify:track:06wrrv1PjV7IxBCaWLnkqK,England Made Me,Black Box Recorder,240133,False,2,1998-07-06,31,0.338,0.312,4,-10.154,0.0289,0.856,0.067,0.0961,0.102,0,76.343,"[00:20.53]I trapped a spider underneath the glass
[00:30.06]I kept it for a week to see how long he last
[00:39.83]He stared right back of me
[00:44.74]He thought that he could win
[00:49.63]We played the waiting game
[00:54.45]He thought that I give in
[00:58.28]England made me
[01:04.03]England made me
[01:10.72]
[01:12.10]I had a dream last night, that I was drunk
[01:21.74]I killed the stranger, and left him in a trunk
[01:31.60]In Brighton railway station
[01:36.46]It was an unsolved case
[01:41.23]A famous murder mystery
[01:46.46]People love mystery
[01:50.23]England made me
[01:56.30]England made me
[02:02.33]England made me
[02:08.01]England made me
[02:36.16]I need my privacy, I lead a secret life
[02:45.67]Sleep with the enemy, and betray both sides
[02:55.21]I travelled all my life, but never got away
[03:05.46]From the killing jar, and it got me sick
[03:14.08]England made me
[03:20.12]England made me
[03:26.12]England made me
[03:32.54]England made me
[03:38.55]England made me
[03:44.67]England made me
[03:50.75]England made me
[03:54.78]
[03:56.51]@Sukh
[03:58.74]
"
