index,id,uri,title,artist,duration_ms,explicit,track_number,release_date,popularity,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,mode,tempo,raw_lyrics
12,14uNag9MsyAxj8mlrhRCsv,spotify:track:14uNag9MsyAxj8mlrhRCsv,End of May,Keren Ann,211466,False,4,2003-09-28,27,0.599,0.159,7,-16.073,0.0294,0.704,0.00097,0.148,0.27,0,97.958,"[00:10.46]close your eyes and roll a tise
[00:14.98]under the pool there's a compormise
[00:20.05]if after all only left twice
[00:24.95]which lifes the wrong road to peridise
[00:29.87]don't say a word here comes the prake
[00:36.09]of the day
[00:39.48]and white clouds of sanderest by the wind
[00:45.66]of the end
[00:49.35]of May
[00:50.53]
[00:54.37]close your eyes and make a bed
[00:59.22]face to the glare of the sunset
[01:04.12]this is about it's forrest we get
[01:09.06]you haven't seen meet skys yet
[01:14.08]don't say a word here comes the prake
[01:20.15]of the day
[01:23.54]and white clouds of sanderest by the wind
[01:29.81]of the end
[01:33.30]of May
[01:34.52]
[01:43.16]close your eyes and make a wish
[01:48.12]under the stone there's a stone fish
[01:52.99]hold your bress menrow the dise
[01:57.56]it might be the wrong road to peridise
[02:03.03]don't say a word here comes the prake
[02:08.88]of the day
[02:12.39]and white clouds of sanderest by the wind
[02:18.57]of the end
[02:22.45]don't say a word here comes the prake
[02:28.41]of the day
[02:32.03]and white clouds of sanderest by the wind
[02:38.21]of the end
[02:41.86]of May
[02:43.88]
"
13,5EAJk4YTRe1LYmhJpE2dg2,spotify:track:5EAJk4YTRe1LYmhJpE2dg2,Even Now,William Fitzsimmons,168640,False,8,2008-09-30,12,0.434,0.0492,0,-17.956,0.0556,0.954,0.0,0.0895,0.483,1,135.31,"[00:18.11]How long should I wait before I let you go?
[00:26.31]How long should I decide?
[00:34.31]Whose side should I take
[00:38.32]When both of us were wrong?
[00:42.41]When we both share the blame
[00:46.16]
[00:48.19]Oh but I love you even still even now
[00:54.57]Even though we fell apart
[00:58.55]Even still even now
[01:02.85]But I hope we’ll meet again
[01:06.39]
[01:23.09]Whose eyes will you look in
[01:27.46]When love is in your heart?
[01:30.93]Whose hand will hold your ring?
[01:39.36]Whose voice will serenade
[01:43.43]To help your baby sleep?
[01:47.62]To make it all okay
[01:51.14]
[01:52.96]Oh but I love you
[01:55.56]Even still even now
[01:59.65]Even though we fell apart
[02:03.49]Even still even now
[02:07.70]And I hope we’ll meet again
[02:11.66]Even still even now
[02:15.84]Even though we fell apart
[02:19.77]Even still even now
[02:24.22]And I hope you’ll be okay
[02:31.84]
"
14,2YRSHwfhwnK0maV0kTbs5O,spotify:track:2YRSHwfhwnK0maV0kTbs5O,Explorers,Sky Sailing,250426,False,4,2010-01-01,30,0.446,0.454,9,-9.491,0.0276,0.42,0.000118,0.187,0.534,1,152.914,"[00:00.38]This old mountain side
[00:02.25]Where we used to reside
[00:05.25]Is slowly recalling
[00:07.32]The things we discovered inside
[00:11.12]
[00:14.12]Oh the crystal caves
[00:16.31]
[00:16.87]We shed both our jackets
[00:19.35]And I hammered brackets
[00:21.61]From old metal chairs
[00:23.44]To the walls, a crude set of stairs
[00:27.95]
[00:31.01]To lead us down
[00:33.07]
[00:33.32]And you tied a rope
[00:35.24]To the steepening slope
[00:37.96]A jerry rigged harness
[00:40.46]So we could descend in the dark
[00:44.41]
[00:47.09]But the tide came in
[00:49.40]
[00:49.84]And we found ourselves in the sea
[00:54.71]Deep under water
[00:56.78]We both found that we could still breathe
[01:01.04]So we spent the day submerged
[01:06.53]
[01:08.68]And we swam the evening away
[01:12.63]
[01:29.90]The water was clear
[01:31.71]Like the pure atmosphere
[01:34.59]As we kicked and fluttered
[01:36.64]Through caverns all cluttered with age
[01:40.52]
[01:43.49]In the afterglow
[01:45.61]
[01:46.29]We swim hand and hand
[01:48.17]Over white satin sand
[01:50.98]And you left a ribbon
[01:53.04]To honor the pale gibbon moon
[01:57.12]
[01:59.62]But that was years ago
[02:05.01]
[02:07.29]And we never came up for air
[02:12.05]Down there
[02:17.23]We can go anywhere
[02:20.73]
[02:23.98]The old world was dying
[02:26.11]While we took our flying
[02:28.48]Like peregrine falcons
[02:30.98]Beneath the transparent blue waves
[02:35.29]
[02:37.55]Far below the surf
[02:40.12]
[02:40.43]And we spent the hours
[02:42.61]With submarine flowers
[02:45.12]I knew I'd remember
[02:47.24]That day in November
[02:49.62]As we
[02:54.10]Felt alive again
[02:56.32]
[02:56.68]Cuz we found ourselves in the sea
[03:01.74]Deep underwater
[03:03.69]We both found that we could still breathe
[03:08.06]So we spent the day submerged
[03:15.49]And we swam the evening away
[03:25.60]We swam the evening away
[03:30.04]
"
15,0hRPRbA2B1CYmGNhWhFjwF,spotify:track:0hRPRbA2B1CYmGNhWhFjwF,Fall For Your Type (feat. Drake),Jamie Foxx,269533,True,8,2010-12-17,53,0.593,0.393,1,-11.736,0.0827,0.394,3.24e-06,0.11,0.193,1,136.866,"[00:15.98]Can I, can I save you from you
[00:22.71]cause you know there's something missing
[00:25.00]and that champagne you've been sippin's
[00:27.89]not supposed to make you different all the time
[00:31.79]it's starting to feel like the wrong thing to do girl
[00:38.41]cause with all that recognition it gets hard for you to listen
[00:40.21]to the things that I must say to make you mine
[00:44.26]But live girl, have some fun girl, we'll be fine
[00:48.87]trying to convince myself I've found one
[00:52.36]making the mistake I never learned from
[00:55.55]
[00:55.80]I swear I always fall for your type, yeah (for your type)
[01:09.15]tell me why I always fall for your type (for your type)
[01:23.16]
[01:23.42]I just can't explain this sh-t at all (fall for your type)
[01:30.12]I just can't explain this sh-t at all (fall for your type)
[01:36.51]
[01:36.88](I believe in people like you)
[01:39.58]
[01:40.26]So who am I to judge you on the past, girl
[01:44.12]I think there's a areason for it all
[01:47.47]you say that you're nothing like the last girl
[01:51.13]I just pray that you don't let me down right now
[01:54.47]it's too late, I'm already yours
[01:59.29]you just gotta promise me, hearts won't break
[02:03.21]and end up like before
[02:05.77]
[02:05.98]I swear I always fall for your type, yeah (for your type)
[02:19.24]tell me why I always fall for your type (for your type)
[02:32.07]
[02:33.36]Look, dress hanging off your shoulder, barely sober
[02:37.13]telling me how you moving away and starting over
[02:40.25]girl, quit playing you just drunk, you just saying sh-t
[02:43.79]oh you dance, dance like how, like ballet and sh-t
[02:47.36]oh, wait, no, I get it girl, I'm with it
[02:50.84]I've been down this road before and yeah I skidded but forget it
[02:54.80]damn, yeah, I wonder why I never why I learned my lesson
[02:58.92]it's feeling like the second chance and its the first impression
[03:02.18]and I heard it's nothing new except for someone new
[03:05.30]but how you supposed to find the one when anyone will come with you
[03:08.72]talking to myself but I never listen,
[03:11.17]cuz man it's been a while, and I swear that this ones different
[03:14.72]that's why I'mma take you anywhere you wanna go
[03:17.54]let you meet my friends so they can lecture me again about
[03:21.05]how reckless I have been
[03:22.46]and I'm slowly running out of all the time that I invest in
[03:25.96]making all the same mistakes
[03:27.71]and I'm just trying to correct it and I fall..
[03:30.09]
[03:30.31]I swear I always fall for your type, for your type
[03:42.27]tell me why I always fall for your type, for your type
[03:53.44]
[03:53.65]I just can't explain this sh-t at all (fall for your type)
[04:00.46]I just can't explain this sh-t at all (fall for your type)
[04:07.00]
[04:07.26](I believe in people like you)
[04:10.67]
"
16,1KHdq8NK9QxnGjdXb55NiG,spotify:track:1KHdq8NK9QxnGjdXb55NiG,Falling in Love at a Coffee Shop,Landon Pigg,244986,False,4,2009-09-24,57,0.489,0.561,4,-7.933,0.0274,0.2,4.56e-05,0.179,0.238,1,83.457,"[00:28.94]I think that possibly, maybe I'm falling for you
[00:37.92]Yes theres a chance that I've fallen quite hard over you.
[00:46.13]I've seen the paths that your eyes wander down
[00:50.21]I want to come too
[00:54.88]I think that possibly, maybe I'm falling for you
[01:11.61]No one understands me quite like you do
[01:15.92]Through all of the shadowy corners of me
[01:21.67]I never knew just what it was about this old coffee shop
[01:28.31]I love so much
[01:30.22]All of the while I never knew
[01:38.80]I never knew just what it was about this old coffee shop
[01:45.46]I love so much
[01:47.68]All of the while I never knew
[01:57.50]
[02:17.79]I think that possibly, maybe I'm falling for you
[02:26.45]Yes theres a chance that I've fallen quite hard over you.
[02:35.02]I've seen the waters that make your eyes shine
[02:39.04]Now I'm shining too
[02:43.40]Because oh because
[02:45.18]I've fallen quite hard over over you
[02:52.32]If I didn't know you, I'd rather not know
[02:56.25]If I couldn't have you, I'd rather be alone
[03:01.86]I never knew just what it was about this old coffee shop
[03:08.52]I love so much
[03:10.43]All of the while I never knew
[03:19.10]I never knew just what it was about this old coffee shop
[03:25.66]I love so much
[03:27.98]All of the while, I never knew
[03:36.90]All of the while , all of the while
[03:44.92]It was you
"
17,3DamFFqW32WihKkTVlwTYQ,spotify:track:3DamFFqW32WihKkTVlwTYQ,Fireflies,Owl City,228346,False,9,2009-01-01,78,0.512,0.662,3,-6.797,0.0439,0.0275,0.0,0.118,0.472,1,180.114,"[00:21.89]You would not believe your eyes
[00:24.42]If ten million fireflies
[00:27.05]Lit up the world as I fell asleep
[00:30.24]
[00:32.45]Cause they fill the open air
[00:34.91]And leave teardrops everywhere
[00:37.15]You'd think me rude but I wouuld just stand and stare
[00:41.71]
[00:43.30]I'd like to make myself believe
[00:47.15]That planet earth turns slowly
[00:53.20]It's hard to say that I'd rather stay
[00:56.06]Awake when I'm asleep
[00:58.47]Cause everything is never as it seems
[01:03.20]
[01:04.40]Cause I'd get a thousand hugs
[01:06.91]From ten thousand lightning bugs
[01:09.65]As they tried to teach me how to dance
[01:12.97]
[01:15.20]A foxtrot above my head
[01:17.63]A sockhop beneath my bed
[01:20.10]A disco ball is just hanging by a thread
[01:23.47]
[01:25.95]I'd like to make myself believe
[01:29.81]That planet earth turns slowly
[01:35.95]It's hard to say that I'd rather stay
[01:38.70]Awake when I'm asleep
[01:41.17]Cause everything is never as it seems
[01:45.76]When I fall asleep
[01:47.91]
[01:49.69]Leave my door open just a crack
[01:53.10]Please take me away from here
[01:55.18]Cause I feel like such an insomniac
[01:58.18]Please take me away from here
[02:00.53]Why do I tire of counting sheep
[02:03.52]Please take me away from here
[02:05.78]When I'm far too tired to fall asleep
[02:08.76]
[02:11.22]To ten million fireflies
[02:13.88]I'm weird cause I hate goodbyes
[02:16.43]I got misty eyes as they said farewell
[02:21.18]But I'll know where several are
[02:24.22]If my dreams get real bizzare
[02:26.53]Cause I saved a few and I keep them in a jar
[02:30.09]
[02:32.61]I'd lke To make myself believe
[02:36.39]That Planet earth turns slowly
[02:42.45]It's hard to say that I'd rather stay
[02:45.30]Awake when I'm asleep
[02:47.82]Cause everything is never as it seems
[02:52.34]When I fall asleep
[02:53.99]I'd like to make myself believe
[02:57.78]That planet earth turns slowly
[03:03.81]It's hard to say that I'd rather stay
[03:06.72]Awake when I'm asleep
[03:09.15]Cause everything is never as it seems
[03:13.60]When I fall asleep
[03:15.24]I'd like to make myself believe
[03:19.13]That planet earth turns slowly
[03:25.13]It's hard to say I'd rather stay
[03:27.83]Awake when I'm asleep
[03:30.53]Because my dreams are bursting at the sea
[03:35.23]
"
19,330Kzw5pmUVxn3AAd66Zd9,spotify:track:330Kzw5pmUVxn3AAd66Zd9,Free Life,Dan Wilson,294640,False,2,2007-01-01,27,0.597,0.54,4,-6.767,0.0254,0.144,0.0,0.122,0.253,1,95.043,"[00:21.85]Let's take a little trip down where we used to go.
[00:27.01]It's way beyond the street,
[00:29.46]a place they call your soul.
[00:32.01]We will sit down for a while,
[00:34.56]and let the evening roll.
[00:42.04]Don't worry about the time,
[00:44.49]we will find a place to stay,
[00:47.14]people around your scene,
[00:49.59]familiar in some way,
[00:52.13]a kind of like we did before we get so cold.
[00:59.96]In the other questions ahead
[01:04.93]will we get to do something,
[01:11.80]who we gonna end up being,
[01:15.68]how we gonna end up feeling,
[01:20.13]what you gonna spend your free life on?
[01:30.31]Free life.
[01:32.31]
[01:37.52]Let's fall in love again,with music as our guide
[01:42.74]we raise our hands and let go for the right
[01:47.77]down into underland when lovers need a hide
[01:57.80]we get this life free we don't know where they been
[02:03.01]we don't know where they go when we are through them
[02:08.14]Let's start like the sun, the dark side of the moon.
[02:15.81]In the other questions ahead
[02:20.70]will we get to do something,
[02:25.85]who we gonna end up being,
[02:30.73]how we gonna end up feeling,
[02:36.02]what you gonna spend your free life on?
[02:46.24]Free life.
[02:51.17]Free life.
[02:56.29]Free life.
[02:59.29]
[03:03.54]It seems so long ago those empty afternoons,
[03:08.58]with nowhere much to go,
[03:11.90]nothing much to do,
[03:13.67]but sit up in my room and let the world unfold,
[03:21.83]In the other questions ahead will we get to do something,
[03:31.63]who we gonna end up being,
[03:36.72]how we gonna end up feeling,
[03:41.87]what you gonna spend your free life on?
[03:52.42]In the other questions ahead will we get to do something,
[04:09.05]who we gonna end up being, how we gonna end up feeling,
[04:12.46]what you gonna spend your free life on?
[04:22.42]Free life.
[04:27.42]Free life.
[04:32.56]Free life.
"
20,2MMRWb4gn8mwpK5RLlPtl5,spotify:track:2MMRWb4gn8mwpK5RLlPtl5,Geek in the Pink,Jason Mraz,235506,False,3,2005-07-26,45,0.665,0.749,10,-4.43,0.0776,0.374,0.0,0.0375,0.897,0,91.822,"[00:00.73]Yo, Brotha A to z,
[00:04.69]Yo, wussup B,
[00:06.12]Yo, What time is it?
[00:07.26]Ha ha, It's laundry day!
[00:10.71](do do do...)
[00:20.63]Well let the geek in the pink take a stab at it
[00:24.08]If you like the way I'm thinkin' baby wink at it
[00:26.65]I may be skinny at times but I'm fat fulla rhymes
[00:28.81]Pass me the mic and I'm a grab at it
[00:31.12]Well isn't it delicious crazy way that I'm kissin'
[00:33.85]This baby listen to this
[00:34.85]don't wanna miss it while it's hittin'
[00:37.05]Sometimes you gotta fit in to get in
[00:38.76]But don't ever quit
[00:40.36]cause soon I'm gonna let you in but see
[00:41.46]I don't care what you might think about me
[00:46.40]You can vibe without me if you want
[00:51.18]I could be the one to take you home
[00:53.78]Baby we could rock the night alone
[00:56.60]If we never get down it wouldn't be a let down
[00:58.97]But sugar don't forget what you already know
[01:02.04]That I could be the one to turn you on
[01:04.70]We could be the talk across the town
[01:07.22]Don't judge me by the color, confuse it for another
[01:09.89]You might regret what you let slip away
[01:12.30]Like the geek in the pink
[01:14.36]I'm the geek in the pink yeah
[01:17.40]
[01:23.03]Well this relationship fodder don't mean to bother nobody
[01:25.21]But Cupid's automatic musta fired multiple shots at her
[01:28.94]Because she fall in love too often that's what the matter
[01:31.31]At least I talk about it keep a pattern of flattery and
[01:34.21]She was starin' through the doorframe
[01:35.79]Eyeing me down like already a bad boyfriend
[01:39.41]Well she can get her toys outta the drawer then
[01:41.65]Cause I ain't comin' home
[01:43.23]I don't need that attention, see
[01:44.33]I don't care what she might think about me
[01:49.09]She'll get by without me if she want
[01:54.03]I could be the one to take her home
[01:56.59]Baby we could rock the night alone
[01:59.18]If we never get down it wouldn't be the let down
[02:01.76]But sugar don't forget what you already know
[02:04.29]I could be the one to turn you on
[02:06.97]You could be the talk across the town
[02:09.50]Don't judge it by the color, confuse it for another
[02:12.21]You might regret what you let slip away
[02:15.15]
[02:17.07]Hey baby look at me go
[02:19.76]From zero to hero
[02:22.21]You better take it from a geek like me
[02:25.01]Well I can save you from unoriginal dum dums
[02:29.95]Who wouldn't care if you com...plete him or not
[02:34.49]
[02:35.94]So what I've got a short attention span
[02:38.04]A coke in my hand
[02:38.96]Because I'd rather have the afternoon,
[02:40.49]relax and understand
[02:41.83]My hip hop and flip flops
[02:43.14]it don't stop with the light rock
[02:44.77]A shot to mock you kinda puts me in the tight spot
[02:46.82]The hype is nothing more than hoo ha so I'm
[02:49.65]Developing a language and I'm callin' it my own
[02:52.55]So take a peek into the speaker and you'll see what I mean
[02:56.17]That on the other side the grass is greener
[02:58.05]I don't care what you might think about me
[03:01.77]You'll get by without me if you want
[03:07.00]I could be the one to take you home
[03:09.30]Baby we could rock the night alone
[03:12.13]If we never get down it wouldn't be the let down
[03:14.95]But sugar don't forget what you already know
[03:17.50]I could be the one to turn you on
[03:20.16]We could be the talk across the town
[03:22.71]Don't judge it by the color, confuse it for another
[03:25.48]You might regret what you let slip away
[03:28.51]Like geek in the pink
[03:31.95]
[03:33.19]I'm the geek in the pink yeah
[03:36.69]Geek is the color for fall
[03:38.32]I'm the geek in the pink
[03:41.01]So I'm the geek yo,in the pink yo
[03:43.23]Geek is the color for fall...
[03:48.82]I'm the geek in the pink
[03:50.58]
"
21,5DvLTjxwozkl5DUPnuBOV8,spotify:track:5DvLTjxwozkl5DUPnuBOV8,Give Me Life,Daniel Powter,215000,False,10,2005-02-22,20,0.758,0.587,3,-5.989,0.0405,0.281,0.227,0.0484,0.739,0,89.061,"[00:11.50]Right directions, I got problems with your friends
[00:16.68]understand my point of view
[00:21.74]and I'm not bothered I break before I bend
[00:26.05]give me life, give me life, for what I do.
[00:30.65]
[00:32.56]I can't remember and everything the same
[00:37.94]and what you think that I should be
[00:43.36]you pushed me backwards, I played the stupid game
[00:47.75]give me life, give me life, for what I say.
[00:51.78]
[00:54.56]And the moment that you lose yourself
[01:00.01]you wish that you were someone else
[01:05.33]and the only thing that comes apart
[01:10.68]to take respond from were we start.
[01:15.32]Cause I got not excuse for the way I talk to you
[01:20.62]but you don't compremise you nothing new
[01:26.25]let's get together and see what we become
[01:30.99]give me live, give mi live, for what I've done.
[01:36.06]
[01:42.85]What's the answers
[01:44.77]I fall between the cracks
[01:48.17]I'll be happy when you sink
[01:53.38]I was promised if you're through with us
[01:57.75]give me life, give my life, for what I think.
[02:02.25]
[02:04.64]And the moment that you lose yourself
[02:09.95]you wished that you were someone else
[02:15.40]and whatever else is going on,
[02:19.71]everyone will know once your halfway go.
[02:24.27]
[02:25.00]You got no excuses for the way you treated me
[02:30.31]And I don't compremise to easily
[02:36.10]let's stay together
[02:38.33]to see what we've become
[02:40.57]give me live, give me live, for what I've done.
[02:44.71]Give Me Life－－Daniel Powter
[03:07.51]Give me life, give me life, for what I do.
[03:20.61]Give Me Life－－Daniel Powter
"
23,79I6CgoOGfGiRFJtXYWZde,spotify:track:79I6CgoOGfGiRFJtXYWZde,Going Home,Sophie Zelmani,249333,False,3,2002-01-02,41,0.574,0.581,10,-13.112,0.0325,0.349,0.855,0.16,0.767,1,78.462,"[00:37.60]Not very often have we met
[00:43.94]But the music's been too bad
[00:49.92]Can only sense happiness
[00:56.68]if the music is sad
[01:00.34]
[01:01.29]So, I'm going home
[01:07.30]I must hurry home
[01:12.88]Where a life goes on
[01:17.05]
[01:21.14]We're too old to make a mess
[01:27.16]Dreams will keep me young
[01:33.78]Old enough to stress
[01:39.36]Only mirrors tell the time
[01:42.76]
[01:43.30]So, I'm going home
[01:49.41]I must hurry home
[01:55.54]So will my life go on
[02:01.06]
[02:07.95]Yes, I'm going home
[02:13.93]Going home alone
[02:20.27]And your life goes on
[02:25.59]
[02:53.49]So, I'm going home
[02:59.69]I must hurry home
[03:05.83]So will my life go on
[03:09.79]
[03:17.90]Yes, I'm going home
[03:24.20]Going home alone
[03:30.30]And your life goes on
[03:40.66]
"
24,3lN3SlIwjFaIIlnYSmdDqC,spotify:track:3lN3SlIwjFaIIlnYSmdDqC,Gold In The Air Of Summer,Kings of Convenience,213840,False,11,2004-01-01,39,0.516,0.404,3,-11.562,0.0334,0.507,0.000997,0.135,0.447,1,145.426,"[00:27.93]Without giving anything away,
[00:31.27]I can say it's by the sea.
[00:34.53]It's a house that used to be the home of a friend of mine.
[00:54.24]Without giving anything away,
[00:57.55]you'll find ships inside of bottles,
[01:01.11]and the garden's overgrown,
[01:03.51]the house is white but the paint is coming of.
[01:33.53]I didn't know if you wanted to,
[01:36.94]when I came to pick you up.
[01:40.26]But you didn't even hesitate,
[01:43.36]and now you and me are on our way.
[01:46.82]I think I've brought everything we need,
[01:49.79]so don't look back,
[01:53.20]don't think of the other places you should have been
[01:56.19]it's a good thing that you came along with me.
[02:28.78]Gold in the air of summer,
[02:34.39]you'll shine like gold in the air of summer.
"
25,6g1B0hd6rlT3xP3mERUnz8,spotify:track:6g1B0hd6rlT3xP3mERUnz8,Good Girl Gone Bad,Rihanna,213213,False,12,2008-06-02,50,0.708,0.553,5,-6.319,0.0262,0.0335,0.0,0.101,0.589,0,94.977,"[00:20.83]We stay moving around solo
[00:23.31]Ask us where you at
[00:24.89]We don't know and don't care (don't care)
[00:27.27]All we know is we was at home cuz you left us there
[00:31.39]You got your boys and got gone and left us all alone
[00:35.33]Now she in the club with a freaky dress on
[00:38.50]Cats dont want her to keep that dress on
[00:41.14]Tryna get enough drinks in her system
[00:43.27]Take her to the telly and make her a victim
[00:46.30]Patrone on the brain
[00:47.36]Ball Player in her face
[00:48.37]They shake the spot
[00:49.58]She's just another case
[00:51.34]Easy for a good girl to go bad
[00:55.07]And once we gone
[00:56.98]Best believe we gone forever
[00:59.89]Don't be the reason
[01:02.39]Don't be the reason
[01:04.88]You better learn how to treat us right
[01:10.88]Cuz once a good girl goes bad
[01:15.04]We done forever
[01:21.32]He stay with the flock of em o ya
[01:23.86]Got a girl at home but he don't care
[01:26.33]Won't care(Won't care)
[01:27.76]All he do is keep me at home
[01:29.73]Won't let me go no where
[01:32.02]He thinks because im at home
[01:33.60]I won't be gettin' it on
[01:35.70]And now im finding numbers
[01:37.29]In the jacket pockets
[01:38.78]Chicks calling the house
[01:40.40]Non-stop
[01:41.61]It's getting out of control
[01:43.47]Finally I can't take no more
[01:46.14]He finds a letter on the stairs
[01:47.39]Saying this is the end
[01:48.86]I packed my bag and left with your best friend, Oh
[01:51.30]Easy for a good girl to go bad
[01:55.43]And once we gone
[01:57.42]Best believe we gone forever
[02:00.44]Don't be the reason
[02:02.99]Don't be the reason
[02:05.54]You better learn how to treat us right
[02:11.24]Cuz once a good girl goes bad
[02:15.67]We done forever
[02:18.93]
[02:22.20]We stay moving around solo
[02:24.55]Ask us where you at
[02:26.09]We don't know
[02:27.11]And don't care (don't care)
[02:28.43]All we know is we was at home cuz you left us there
[02:32.57]You got your boys and got gone and left us all alone, Oooooh
[02:37.10]Easy for a good girl to go bad
[02:40.91]And once we gone
[02:43.02]Best believe we gone forever
[02:45.90]Don't be the reason
[02:48.42]Don't be the reason
[02:50.94]You better learn how to treat us right
[02:56.71]Cuz once a good girl goes bad
[03:03.98]We done forever
[03:14.13]We done forever
[03:24.08]We done forever
[03:28.88]
"
26,3DU8QTika6VBxrSANULlSd,spotify:track:3DU8QTika6VBxrSANULlSd,Goodbye,Sophie Zelmani,201306,False,8,1998-04-03,13,0.65,0.388,5,-11.767,0.0261,0.153,0.0527,0.0838,0.46,1,94.424,"[00:32.21]I told you once
[00:34.52]I did
[00:37.33]Of there you taught me how
[00:42.10]It was never in my believes
[00:46.77]I'd ever learn to say goodbye
[00:52.45]How do you say goodbye
[00:57.14]How do you get free
[01:02.59]I tried to say goodbye
[01:07.41]But you still here with me
[01:15.14]If you say you never were here
[01:20.32]That you never been seen
[01:25.32]I wonder where we stand
[01:30.04]If you would have stayed in my dreams
[01:36.40]You should have stayed in my dreams
[01:41.82]You should have made it stop
[01:46.79]Cause you were just a dream
[01:52.21]Since I have given up
[02:00.07]How do you say goodbye
[02:05.06]How do you get free
[02:10.09]I tried to say goodbye
[02:14.76]But you still here with me
[02:20.16]How do you say goodbye
[02:25.38]How do you get free
[02:30.31]I tried to say goodbye
[02:34.98]But you still here with me
[02:40.75]我爱我家
[02:58.85]希望每一个人都能幸福快乐
"
27,2gApHDjvCPVRdFB0Z3lAYw,spotify:track:2gApHDjvCPVRdFB0Z3lAYw,Grace,Laura Story,274680,False,8,2008-03-18,37,0.699,0.304,3,-11.567,0.029,0.764,0.0,0.141,0.457,1,104.143,"[00:09.38]My heart is so proud.
[00:13.95]My mind is so unfocused.
[00:18.49]I see the things You do through me
[00:23.09]As great things I have done
[00:27.83]And now You gently break me,
[00:32.39]Then lovingly You take me 
[00:37.02]And hold me as my Father and mold me as my Maker.
[00:47.90]I ask You: ""How many times will You pick me up,
[00:53.14]When I keep on letting You down?
[00:57.81]And each time I will fall short of Your glory,
[01:02.27]How far will forgiveness abound?""
[01:06.65]And You answer: ""My child, I love you.
[01:11.38]And as long as you're seeking My face,
[01:16.23]You'll walk in the power of My daily sufficient grace
[01:24.69]
[01:30.19]At times I may grow weak
[01:34.69]and feel a bit discouraged,
[01:39.51]Knowing that someone,
[01:42.44]somewhere Could do a better job.
[01:48.47]For who am I to serve You?
[01:53.33]I know I don't deserve You.
[01:57.82]And that's the part that burns in my heart
[02:02.47]And keeps me hanging on
[02:06.41]I ask You: ""How many times will You pick me up,
[02:11.54]When I keep on letting You down?
[02:16.15]And each time I will fall short of Your glory,
[02:20.69]How far will forgiveness abound?""
[02:25.06]And You answer: ""My child, I love you
[02:29.68]And as long as you're seeking My face,
[02:34.65]You'll walk in the power of My daily sufficient grace
[02:44.63]you are so Patient with me, Lord.
[02:51.66]
[02:57.51]As I work with You, I'm learning
[03:02.64]what Your grace really means.
[03:07.04]The price that I could never pay
[03:11.59]was paid at Calvary.
[03:16.09]So, instead of trying to repay You,
[03:20.81]I'm learning to simply obey You
[03:25.39]By giving up my life to You For all that giving to me
[03:34.13]I ask You: ""How many times will You pick me up,
[03:39.05]When I keep on letting You down?
[03:43.81]And each time I will fall short of Your glory,
[03:48.50]How far will forgiveness abound?""
[03:52.80]And You answer: ""My child, I love you.
[03:57.37]And as long as you're seeking My face,
[04:02.38]You'll walk in the power
[04:06.68]of My daily sufficient grace.""
[04:14.40]
"
28,36ZS04J2JbV1SH4LhbPWyI,spotify:track:36ZS04J2JbV1SH4LhbPWyI,Grace Is Gone,Dave Matthews Band,278306,False,7,2002-07-16,49,0.558,0.687,2,-8.634,0.0381,0.471,0.000829,0.0958,0.412,1,94.989,"[00:32.22]Neon shines through smoky eyes tonight
[00:36.79]It’s two am
[00:38.21]I’m drunk again it’s heavy on my mind
[00:42.11]
[00:53.61]I could never love again so much as I love you
[00:58.69]Where you end
[00:59.83]Where I begin is like a river going through
[01:04.44]
[01:14.84]Take my eyes
[01:16.34]Take my heart cuz I need them no more
[01:19.69]If never again they fall upon the one I so adore
[01:25.47]Excuse me please one more drink
[01:30.35]Could you make it strong
[01:32.06]Cause I don’t need to think
[01:34.21]She broke my heart my grace is gone
[01:40.68]One more drink and I’ll move on
[01:44.34]
[01:55.10]One drink to remember
[01:57.45]Then another to forget
[02:00.22]How could I ever dream
[02:02.08]To find sweet love like you again
[02:06.36]One drink to remember
[02:08.50]And another to forget
[02:12.04]Excuse me please one more drink
[02:16.85]Could you make it strong
[02:18.58]Cause I don’t need to think
[02:20.70]She broke my heart my grace is gone
[02:27.28]One more drink and I’ll move on
[02:32.32]One more drink and I’ll be gone
[02:35.20]
[02:47.10]You think of things impossible
[02:49.22]Then the sun refused to shine
[02:52.11]I woke with you
[02:53.12]Beside me your cold hand lay in mine
[02:57.91]Excuse me please one more drink
[03:02.67]Could you make it strong
[03:04.24]Cause I don’t need to think
[03:06.34]She broke my heart my grace is gone
[03:12.88]One more drink and I’ll go
[03:15.61]Excuse me please one more drink
[03:20.36]Could you make it strong
[03:21.87]Cause I don’t need to think
[03:24.45]She broke my heart my grace is gone
[03:30.77]One more drink and I'll move on
[03:35.77]One more drink and I’ll be gone
[03:40.70]One more drink my grace is gone
[03:47.61]
"
